#   age       Mc        Msh       logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
  111.0000    0.5000    0.4631    1.3526    3.9484    8.1602    3.5307   11.1456    4.4287    0.2890    0.0666    0.0600    0.5800    0.0000
  111.0000    0.5100    0.4665    1.4157    3.8641    8.1760    3.1392   11.3456    4.4607    0.2890    0.0400    0.0600    0.5800    0.0000
  111.0000    0.5200    0.4694    1.4801    3.7378    8.1847    2.5778   11.6306    4.4795    0.2890    0.0297    0.0600    0.5800    0.0000
  111.0000    0.5400    0.4735    1.6276    3.6376    8.2138    2.0458   11.9047    4.5705    0.2890    0.0092    0.0600    0.5800    0.0000
  111.0000    0.5600    0.4768    2.1032    3.5579    8.2436    1.2674   12.3019    5.0331    0.2890    0.0000    0.0600    0.5800    0.0000
  111.0000    0.6000    0.4805    2.1140    3.5518    8.2418    1.2623   12.3194    5.0387    0.2890    0.0000    0.0600    0.5800    0.0000
  111.0000    0.7000    0.4872    2.0118    3.5613    8.1685    1.4692   12.2494    5.1635    0.2890    0.0000    0.0600    0.5800    0.0000
  111.0000    0.8000    0.4913    2.0204    3.5623    8.1530    1.5227   12.2517    5.1949    0.2890    0.0000    0.0600    0.5800    0.0000
  111.0000    0.9000    0.4947    2.0292    3.5647    8.1404    1.5748   12.2512    5.2207    0.2890    0.0000    0.0600    0.5800    0.0000
  111.0000    0.4570    0.4544    1.1646    4.3624    8.1116    5.3358   10.2236    4.3720    0.3560    0.2456    0.0400    0.4300    0.0000
  111.0000    0.4590    0.4544    1.1695    4.3352    8.1118    5.2240   10.2805    4.3699    0.3560    0.2463    0.0400    0.4300    0.0000
  111.0000    0.4610    0.4544    1.1818    4.3133    8.1155    5.1260   10.3303    4.3726    0.3560    0.2244    0.0400    0.4300    0.0000
  111.0000    0.4650    0.4544    1.1920    4.2766    8.1166    4.9725   10.4090    4.3704    0.3560    0.2201    0.0400    0.4300    0.0000
  111.0000    0.4700    0.4544    1.2117    4.2380    8.1219    4.8030   10.4960    4.3738    0.3560    0.1912    0.0400    0.4300    0.0000
  111.0000    0.4750    0.4544    1.2251    4.2054    8.1238    4.6641   10.5677    4.3728    0.3560    0.1844    0.0400    0.4300    0.0000
  111.0000    0.4800    0.4548    1.2442    4.1808    8.1254    4.5508   10.6267    4.3708    0.3560    0.1789    0.0400    0.4300    0.0000
  111.0000    0.4900    0.4604    1.3008    4.1548    8.1342    4.3994   10.7068    4.3730    0.3560    0.1442    0.0400    0.4300    0.0000
  111.0000    0.5000    0.4667    1.3603    4.1319    8.1437    4.2574   10.7823    4.3790    0.3560    0.1137    0.0400    0.4300    0.0000
  111.0000    0.5100    0.4727    1.4447    4.1052    8.1626    4.0742   10.8781    4.4098    0.3560    0.0656    0.0400    0.4300    0.0000
  111.0000    0.5200    0.4791    1.5860    4.0524    8.1875    3.7305   11.0541    4.4665    0.3560    0.0282    0.0400    0.4300    0.0000
  111.0000    0.5300    0.4846    1.6384    4.0018    8.1900    3.4836   11.1818    4.4618    0.3560    0.0273    0.0400    0.4300    0.0000
  111.0000    0.5400    0.4906    1.8021    3.8558    8.2155    2.7442   11.5556    4.5394    0.3560    0.0094    0.0400    0.4300    0.0000
  111.0000    0.5500    0.4956    1.9418    3.6893    8.2380    1.9466   11.9583    4.6239    0.3560    0.0041    0.0400    0.4300    0.0000
  111.0000    0.5750    0.5069    2.2563    3.5780    8.2123    1.2061   12.3382    5.0916    0.3560    0.0000    0.0400    0.4300    0.0000
  111.0000    0.7000    0.5251    2.2430    3.5671    8.1599    1.2613   12.3533    5.2334    0.3560    0.0000    0.0400    0.4300    0.0000
  111.0000    0.8000    0.5321    2.2696    3.5643    8.1533    1.2813   12.3724    5.2728    0.3560    0.0000    0.0400    0.4300    0.0000
  111.0000    0.9000    0.5381    2.3008    3.5636    8.1458    1.2986   12.3893    5.3293    0.3560    0.0000    0.0400    0.4300    0.0000
  111.0000    0.4400    0.4343    1.0302    4.3348    8.0968    5.3431   10.2116    4.4042    0.4590    0.3197    0.0600    0.7100    0.0000
  111.0000    0.4450    0.4343    1.0456    4.3014    8.0978    5.1990   10.2861    4.3993    0.4590    0.3166    0.0600    0.7100    0.0000
  111.0000    0.4500    0.4343    1.0658    4.2776    8.0998    5.0887   10.3437    4.3950    0.4590    0.3067    0.0600    0.7100    0.0000
  111.0000    0.4550    0.4367    1.0990    4.2693    8.1029    5.0270   10.3770    4.3903    0.4590    0.2885    0.0600    0.7100    0.0000
  111.0000    0.4600    0.4410    1.1262    4.2675    8.1060    4.9974   10.3941    4.3846    0.4590    0.2722    0.0600    0.7100    0.0000
  111.0000    0.4700    0.4492    1.1853    4.2643    8.1145    4.9348   10.4301    4.3773    0.4590    0.2270    0.0600    0.7100    0.0000
  111.0000    0.4800    0.4575    1.2441    4.2625    8.1243    4.8779   10.4631    4.3745    0.4590    0.1828    0.0600    0.7100    0.0000
  111.0000    0.4900    0.4659    1.3056    4.2614    8.1356    4.8211   10.4960    4.3775    0.4590    0.1396    0.0600    0.7100    0.0000
  111.0000    0.5000    0.4742    1.3703    4.2621    8.1476    4.7680   10.5269    4.3852    0.4590    0.1017    0.0600    0.7100    0.0000
  111.0000    0.5100    0.4826    1.4376    4.2634    8.1596    4.7144   10.5580    4.3960    0.4590    0.0739    0.0600    0.7100    0.0000
  111.0000    0.5200    0.4916    1.5751    4.2709    8.1864    4.6152   10.6119    4.4491    0.4590    0.0323    0.0600    0.7100    0.0000
  111.0000    0.5400    0.5112    2.0266    4.2288    8.2414    4.0117   10.9218    4.6143    0.4590    0.0043    0.0600    0.7100    0.0000
  111.0000    0.5500    0.5193    1.9320    4.2505    8.2285    4.2012   10.8310    4.5389    0.4590    0.0080    0.0600    0.7100    0.0000
  111.0000    0.5750    0.5525    2.2688    4.3121    8.1479    4.1301   10.8763    5.2972    0.4590    0.0000    0.0600    0.7100    0.0000
  111.0000    0.6000    0.5830    3.4323    3.4908    8.1428   -0.3002   13.1006    6.0857    0.4590    0.0000    0.0600    0.7100    0.0000
#   age       Mc        Msh       logL      logT      logTc     logg      logR      logrhoc   Y         Yc        Z         FeH       OFe       
  112.0000    0.4880    0.4852    1.4466    4.4774    8.1970    5.5423   10.1345    4.4695    0.2470    0.0210    0.0006   -1.4800    0.6000
  112.0000    0.4900    0.4852    1.4514    4.4608    8.2026    5.4731   10.1700    4.4863    0.2470    0.0171    0.0006   -1.4800    0.6000
  112.0000    0.4950    0.4852    1.4782    4.4394    8.2391    5.3648   10.2263    4.6257    0.2470    0.0039    0.0006   -1.4800    0.6000
  112.0000    0.5000    0.4852    1.5775    4.4602    8.2279    5.3531   10.2344    5.1041    0.2470    0.0000    0.0006   -1.4800    0.6000
  112.0000    0.5050    0.4852    1.7856    4.3937    8.1698    4.8835   10.4714    5.2335    0.2470    0.0000    0.0006   -1.4800    0.6000
  112.0000    0.5100    0.4853    1.8955    4.3233    8.1509    4.4960   10.6673    5.2816    0.2470    0.0000    0.0006   -1.4800    0.6000
  112.0000    0.5200    0.4889    2.0811    4.1471    8.1137    3.6141   11.1124    5.4106    0.2470    0.0000    0.0006   -1.4800    0.6000
  112.0000    0.5300    0.4723    2.0993    4.0165    8.1166    3.0816   11.3828    5.3929    0.2470    0.0000    0.0006   -1.4800    0.6000
  112.0000    0.5400    0.4393    2.1683    3.7975    8.1142    2.1447   11.8553    5.4431    0.2470    0.0000    0.0006   -1.4800    0.6000
  112.0000    0.5600    0.5012    2.3739    3.6675    8.1092    1.4352   12.2180    5.6267    0.2470    0.0000    0.0006   -1.4800    0.6000
  112.0000    0.4980    0.4956    1.8489    4.5934    8.1495    5.6130   10.1036    5.2867    0.2450    0.0000    0.0001   -2.2600    0.5000
  112.0000    0.5000    0.4956    1.8244    4.5597    8.1564    5.5042   10.1588    5.2713    0.2450    0.0000    0.0001   -2.2600    0.5000
  112.0000    0.5050    0.4957    1.9420    4.4836    8.1258    5.0864   10.3699    5.3458    0.2450    0.0000    0.0001   -2.2600    0.5000
  112.0000    0.5100    0.4957    2.0125    4.4167    8.1168    4.7528   10.5388    5.4059    0.2450    0.0000    0.0001   -2.2600    0.5000
  112.0000    0.5150    0.4956    2.1401    4.3280    8.1112    4.2743   10.7801    5.5192    0.2450    0.0000    0.0001   -2.2600    0.5000
  112.0000    0.5200    0.4956    2.1922    4.2380    8.1089    3.8667   10.9861    5.5611    0.2450    0.0000    0.0001   -2.2600    0.5000
  112.0000    0.5300    0.4971    2.4282    3.7621    8.0876    1.7351   12.0560    5.7356    0.2450    0.0000    0.0001   -2.2600    0.5000
  112.0000    0.5400    0.4977    2.3482    3.7111    8.1032    1.6196   12.1178    5.6536    0.2450    0.0000    0.0001   -2.2600    0.5000
  112.0000    0.5600    0.5110    2.8484    3.6422    8.0216    0.8595   12.5058    5.9711    0.2450    0.0000    0.0001   -2.2600    0.5000
  112.0000    0.4780    0.4757    1.3833    4.4287    8.1543    5.4017   10.2004    4.3738    0.2570    0.0895    0.0060   -0.4700    0.2300
  112.0000    0.4800    0.4757    1.3894    4.3995    8.1563    5.2804   10.2619    4.3764    0.2570    0.0849    0.0060   -0.4700    0.2300
  112.0000    0.4850    0.4757    1.4059    4.3487    8.1652    5.0651   10.3718    4.3939    0.2570    0.0648    0.0060   -0.4700    0.2300
  112.0000    0.4900    0.4757    1.4235    4.3145    8.1816    4.9155   10.4489    4.4340    0.2570    0.0370    0.0060   -0.4700    0.2300
  112.0000    0.4950    0.4757    1.4340    4.2807    8.1874    4.7746   10.5215    4.4467    0.2570    0.0301    0.0060   -0.4700    0.2300
  112.0000    0.5000    0.4757    1.4449    4.2534    8.1960    4.6587   10.5816    4.4694    0.2570    0.0222    0.0060   -0.4700    0.2300
  112.0000    0.5100    0.4757    1.5909    4.1987    8.2373    4.3024   10.7641    4.6252    0.2570    0.0041    0.0060   -0.4700    0.2300
  112.0000    0.5200    0.4838    2.0780    3.8488    8.1331    2.4241   11.7074    5.3151    0.2570    0.0000    0.0060   -0.4700    0.2300
  112.0000    0.5300    0.4889    2.1173    3.6981    8.1192    1.7904   12.0284    5.3723    0.2570    0.0000    0.0060   -0.4700    0.2300
  112.0000    0.5400    0.4918    2.1252    3.6687    8.1280    1.6731   12.0911    5.3446    0.2570    0.0000    0.0060   -0.4700    0.2300
  112.0000    0.5600    0.5001    2.2184    3.6373    8.1211    1.4697   12.2007    5.4573    0.2570    0.0000    0.0060   -0.4700    0.2300
  112.0000    0.6000    0.5105    2.4871    3.5898    8.1185    1.0413   12.4299    5.6915    0.2570    0.0000    0.0060   -0.4700    0.2300
  112.0000    0.4710    0.4690    1.3407    4.4120    8.1476    5.3713   10.2124    4.3780    0.2880    0.1042    0.0169    0.0000    0.0000
  112.0000    0.4730    0.4690    1.3446    4.3755    8.1472    5.2230   10.2874    4.3751    0.2880    0.1069    0.0169    0.0000    0.0000
  112.0000    0.4750    0.4690    1.3544    4.3495    8.1523    5.1110   10.3443    4.3843    0.2880    0.0915    0.0169    0.0000    0.0000
  112.0000    0.4800    0.4689    1.3714    4.2976    8.1605    4.8909   10.4566    4.3995    0.2880    0.0710    0.0169    0.0000    0.0000
  112.0000    0.4850    0.4690    1.3782    4.2505    8.1596    4.7004   10.5541    4.3937    0.2880    0.0738    0.0169    0.0000    0.0000
  112.0000    0.4900    0.4689    1.3968    4.2174    8.1736    4.5540   10.6296    4.4257    0.2880    0.0471    0.0169    0.0000    0.0000
  112.0000    0.4950    0.4690    1.4131    4.1876    8.1861    4.4228   10.6974    4.4577    0.2880    0.0301    0.0169    0.0000    0.0000
  112.0000    0.5000    0.4690    1.4367    4.1598    8.1969    4.2923   10.7648    4.4870    0.2880    0.0199    0.0169    0.0000    0.0000
  112.0000    0.5100    0.4711    1.6907    4.0085    8.2343    3.4417   11.1944    4.6310    0.2880    0.0044    0.0169    0.0000    0.0000
  112.0000    0.5200    0.4756    2.1328    3.6268    8.2531    1.4811   12.1789    4.9953    0.2880    0.0000    0.0169    0.0000    0.0000
  112.0000    0.5300    0.4848    2.0891    3.6415    8.1469    1.5921   12.1276    5.2773    0.2880    0.0000    0.0169    0.0000    0.0000
  112.0000    0.5400    0.4888    2.1045    3.6293    8.1434    1.5359   12.1597    5.2952    0.2880    0.0000    0.0169    0.0000    0.0000
  112.0000    0.5500    0.4793    2.1101    3.6222    8.1224    1.5102   12.1766    5.3588    0.2880    0.0000    0.0169    0.0000    0.0000
  112.0000    0.5600    0.4967    2.1880    3.6055    8.1221    1.3729   12.2492    5.4411    0.2880    0.0000    0.0169    0.0000    0.0000
  112.0000    0.5800    0.4919    2.2391    3.5915    8.1228    1.2809   12.3028    5.4936    0.2880    0.0000    0.0169    0.0000    0.0000
  112.0000    0.6200    0.4979    2.3319    3.5743    8.1241    1.1483   12.3834    5.5701    0.2880    0.0000    0.0169    0.0000    0.0000
  112.0000    0.6600    0.5041    2.4455    3.5591    8.1222    1.0013   12.4706    5.6638    0.2880    0.0000    0.0169    0.0000    0.0000
  112.0000    0.7000    0.5082    2.5306    3.5490    8.1195    0.9013   12.5333    5.7280    0.2880    0.0000    0.0169    0.0000    0.0000
  112.0000    0.4670    0.4649    1.2303    4.3718    8.1248    5.3170   10.2376    4.3713    0.2920    0.1812    0.0400    0.3900    0.0000
  112.0000    0.4680    0.4649    1.2350    4.3518    8.1261    5.2330   10.2801    4.3723    0.2920    0.1749    0.0400    0.3900    0.0000
  112.0000    0.4700    0.4649    1.2423    4.3194    8.1280    5.0982   10.3484    4.3733    0.2920    0.1671    0.0400    0.3900    0.0000
  112.0000    0.4750    0.4649    1.2569    4.2577    8.1312    4.8417   10.4790    4.3743    0.2920    0.1532    0.0400    0.3900    0.0000
  112.0000    0.4800    0.4649    1.2716    4.2082    8.1359    4.6332   10.5855    4.3799    0.2920    0.1361    0.0400    0.3900    0.0000
  112.0000    0.4850    0.4649    1.2876    4.1643    8.1419    4.4461   10.6812    4.3888    0.2920    0.1149    0.0400    0.3900    0.0000
  112.0000    0.4900    0.4650    1.2964    4.1240    8.1420    4.2807   10.7662    4.3857    0.2920    0.1155    0.0400    0.3900    0.0000
  112.0000    0.5000    0.4668    1.3452    4.0610    8.1527    3.9887   10.9166    4.4012    0.2920    0.0846    0.0400    0.3900    0.0000
  112.0000    0.5100    0.4711    1.4040    4.0049    8.1625    3.7138   11.0584    4.4149    0.2920    0.0641    0.0400    0.3900    0.0000
  112.0000    0.5200    0.4753    1.4656    3.9374    8.1729    3.3908   11.2240    4.4323    0.2920    0.0462    0.0400    0.3900    0.0000
  112.0000    0.5300    0.4794    1.5461    3.8344    8.1850    2.9061   11.4705    4.4587    0.2920    0.0314    0.0400    0.3900    0.0000
  112.0000    0.5400    0.4829    1.7900    3.6500    8.2340    1.9332   11.9611    4.6395    0.2920    0.0043    0.0400    0.3900    0.0000
  112.0000    0.5600    0.4903    2.0940    3.5830    8.1839    1.3771   12.2469    5.1554    0.2920    0.0000    0.0400    0.3900    0.0000
  112.0000    0.5800    0.4920    2.1599    3.5688    8.2145    1.2694   12.3084    5.1147    0.2920    0.0000    0.0400    0.3900    0.0000
  112.0000    0.6000    0.4948    2.0987    3.5742    8.1780    1.3670   12.2670    5.1619    0.2920    0.0000    0.0400    0.3900    0.0000
  112.0000    0.7000    0.5021    2.1140    3.5672    8.1633    1.3907   12.2887    5.2014    0.2920    0.0000    0.0400    0.3900    0.0000
  112.0000    0.8000    0.5073    2.1084    3.5694    8.1257    1.4632   12.2813    5.2599    0.2920    0.0000    0.0400    0.3900    0.0000
  112.0000    0.4610    0.4587    1.2100    4.3424    8.1262    5.2142   10.2863    4.3876    0.2890    0.1700    0.0600    0.5800    0.0000
  112.0000    0.4630    0.4587    1.2204    4.3034    8.1294    5.0499   10.3692    4.3908    0.2890    0.1546    0.0600    0.5800    0.0000
  112.0000    0.4650    0.4587    1.2243    4.2717    8.1296    4.9210   10.4347    4.3893    0.2890    0.1555    0.0600    0.5800    0.0000
  112.0000    0.4700    0.4587    1.2423    4.2082    8.1358    4.6536   10.5707    4.3972    0.2890    0.1323    0.0600    0.5800    0.0000
  112.0000    0.4750    0.4586    1.2499    4.1526    8.1363    4.4281   10.6857    4.3946    0.2890    0.1321    0.0600    0.5800    0.0000
  112.0000    0.4800    0.4587    1.2638    4.1029    8.1408    4.2198   10.7922    4.4007    0.2890    0.1162    0.0600    0.5800    0.0000
  112.0000    0.4900    0.4595    1.3049    4.0207    8.1535    3.8592   10.9770    4.4214    0.2890    0.0795    0.0600    0.5800    0.0000
  112.0000    0.5000    0.4631    1.3590    3.9482    8.1635    3.5234   11.1492    4.4369    0.2890    0.0598    0.0600    0.5800    0.0000
  112.0000    0.5100    0.4666    1.4315    3.8582    8.1810    3.0999   11.3653    4.4753    0.2890    0.0335    0.0600    0.5800    0.0000
  112.0000    0.5200    0.4695    1.5003    3.7269    8.1901    2.5138   11.6626    4.4957    0.2890    0.0245    0.0600    0.5800    0.0000
  112.0000    0.5400    0.4740    1.7509    3.6155    8.2395    1.8343   12.0105    4.6824    0.2890    0.0027    0.0600    0.5800    0.0000
  112.0000    0.5600    0.4754    1.9969    3.5714    8.1865    1.4276   12.2217    5.1388    0.2890    0.0000    0.0600    0.5800    0.0000
  112.0000    0.6000    0.4819    2.0081    3.5647    8.1866    1.4197   12.2407    5.1385    0.2890    0.0000    0.0600    0.5800    0.0000
  112.0000    0.7000    0.4879    1.9967    3.5629    8.1461    1.4909   12.2385    5.1957    0.2890    0.0000    0.0600    0.5800    0.0000
  112.0000    0.8000    0.4919    2.0103    3.5634    8.1330    1.5374   12.2443    5.2262    0.2890    0.0000    0.0600    0.5800    0.0000
  112.0000    0.9000    0.4952    2.0254    3.5651    8.1246    1.5803   12.2485    5.2494    0.2890    0.0000    0.0600    0.5800    0.0000
